read_acc,fragment_id,start,stop,edit_distance
sim_rand_535, 16nt_2, 427, 445, 7
sim_rand_535, 14nt_2, 451, 467, 6
sim_rand_535, 4mer_1, 472, 503, 13
sim_rand_535, 14nt_1, 503, 522, 8
sim_rand_535, 14nt_1, 524, 540, 8
sim_rand_535, trimer_2, 540, 573, 13
sim_rand_535, 14nt_1, 575, 593, 7
sim_rand_535, 16nt_1, 593, 612, 10
sim_rand_535, trimer_1, 614, 644, 13
sim_rand_535, 14nt_1, 650, 667, 5
sim_rand_535, 16nt_1, 672, 691, 7
sim_rand_535, 4mer_1, 699, 729, 13
sim_rand_535, 5mer_3, 743, 776, 12
sim_rand_535, 14nt_2, 778, 796, 6
sim_rand_535, 16nt_2, 807, 828, 7
sim_rand_535, 14nt_2, 840, 856, 6
sim_rand_535, 4mer_3, 856, 883, 15
sim_rand_535, 5mer_3, 886, 917, 11
sim_rand_535, 14nt_2, 923, 940, 6
sim_rand_535, 16nt_1, 941, 959, 7
sim_rand_535, 14nt_2, 961, 977, 9
sim_rand_535, 14nt_2, 977, 995, 7
sim_rand_536, 16nt_2, 9, 31, 9
sim_rand_536, 4mer_1, 35, 65, 11
sim_rand_536, 16nt_2, 69, 88, 10
sim_rand_536, 14nt_1, 88, 106, 7
sim_rand_536, trimer_1, 114, 152, 15
sim_rand_536, 20nt_1, 154, 183, 10
sim_rand_536, 5mer_1, 187, 214, 11
sim_rand_536, 18nt_1, 215, 236, 10
sim_rand_536, 5mer_2, 249, 278, 10
sim_rand_536, 4mer_3, 282, 313, 11
sim_rand_536, 20nt_1, 313, 334, 12
sim_rand_536, 14nt_2, 335, 354, 7
sim_rand_536, 16nt_1, 368, 396, 9
sim_rand_536, 5mer_1, 402, 435, 12
sim_rand_536, 14nt_2, 439, 455, 8
sim_rand_536, 14nt_1, 456, 475, 7
sim_rand_536, 16nt_2, 486, 510, 9
sim_rand_536, 18nt_1, 510, 530, 9
sim_rand_536, 20nt_1, 538, 562, 8
sim_rand_536, 5mer_2, 576, 608, 12
sim_rand_536, 14nt_1, 613, 628, 8
sim_rand_536, 16nt_1, 632, 654, 9
sim_rand_536, 14nt_1, 663, 678, 5
sim_rand_536, 14nt_1, 678, 694, 8
sim_rand_536, 16nt_1, 697, 716, 8
sim_rand_536, 18nt_1, 720, 743, 10
sim_rand_536, 16nt_1, 744, 766, 8
sim_rand_536, 20nt_2, 775, 799, 10
sim_rand_536, 18nt_1, 800, 823, 9
sim_rand_536, 4mer_1, 825, 854, 13
sim_rand_536, 14nt_2, 854, 869, 9
sim_rand_536, 18nt_1, 869, 891, 9
sim_rand_536, 5mer_2, 897, 928, 12
sim_rand_536, 14nt_2, 930, 944, 8
sim_rand_536, 5mer_2, 946, 976, 11
sim_rand_536, 14nt_2, 980, 999, 7
sim_rand_537, trimer_1, 5, 36, 12
sim_rand_537, 14nt_2, 46, 62, 6
sim_rand_537, 4mer_4, 75, 109, 13
sim_rand_537, 5mer_2, 120, 151, 12
sim_rand_537, 14nt_2, 153, 171, 6
sim_rand_537, 5mer_3, 179, 209, 13
sim_rand_537, 16nt_1, 209, 229, 6
sim_rand_537, 16nt_2, 234, 254, 8
sim_rand_537, 18nt_2, 263, 284, 10
sim_rand_537, 16nt_1, 285, 303, 7
sim_rand_537, 14nt_1, 317, 333, 7
sim_rand_537, 5mer_5, 334, 365, 13
sim_rand_537, 4mer_4, 375, 406, 11
sim_rand_537, 14nt_2, 406, 421, 9
sim_rand_537, 16nt_2, 421, 440, 9
sim_rand_537, 14nt_1, 443, 463, 7
sim_rand_537, 16nt_1, 464, 484, 7
sim_rand_537, 5mer_4, 498, 529, 12
sim_rand_537, 14nt_2, 529, 545, 7
sim_rand_537, 4mer_1, 553, 581, 11
sim_rand_537, trimer_3, 582, 615, 12
sim_rand_537, 5mer_4, 617, 644, 11
sim_rand_537, 14nt_1, 654, 674, 8
sim_rand_537, 14nt_2, 675, 693, 7
sim_rand_537, 5mer_3, 693, 722, 15
sim_rand_537, 16nt_2, 722, 744, 7
sim_rand_537, 16nt_1, 746, 770, 8
sim_rand_537, 16nt_1, 776, 795, 10
sim_rand_537, 16nt_2, 796, 815, 7
sim_rand_537, 14nt_1, 828, 844, 7
sim_rand_537, 16nt_1, 844, 860, 9
sim_rand_537, 4mer_2, 864, 890, 11
sim_rand_537, 14nt_1, 899, 915, 6
sim_rand_537, 16nt_1, 915, 929, 9
sim_rand_537, 4mer_4, 930, 966, 14
sim_rand_537, 14nt_2, 979, 995, 7
sim_rand_538, 16nt_2, 7, 28, 8
sim_rand_538, 4mer_1, 41, 67, 13
sim_rand_538, 16nt_1, 67, 85, 5
sim_rand_538, 16nt_2, 85, 106, 10
sim_rand_538, 14nt_1, 107, 130, 6
sim_rand_538, 14nt_2, 132, 146, 9
sim_rand_538, 16nt_2, 146, 169, 9
sim_rand_538, 16nt_2, 174, 193, 7
sim_rand_538, 14nt_1, 194, 208, 7
sim_rand_538, 18nt_1, 213, 236, 8
sim_rand_538, 5mer_1, 244, 271, 12
sim_rand_538, 14nt_2, 281, 299, 8
sim_rand_538, 14nt_2, 306, 325, 7
sim_rand_538, 14nt_2, 334, 350, 8
sim_rand_538, 16nt_1, 350, 368, 7
sim_rand_538, 5mer_3, 374, 405, 12
sim_rand_538, 14nt_2, 412, 429, 6
sim_rand_538, 18nt_2, 434, 456, 11
sim_rand_538, 5mer_5, 457, 489, 14
sim_rand_538, 18nt_2, 490, 513, 8
sim_rand_538, 5mer_3, 515, 544, 13
sim_rand_538, 14nt_1, 544, 561, 7
sim_rand_538, 18nt_2, 566, 589, 9
sim_rand_538, 18nt_1, 591, 615, 8
sim_rand_538, 5mer_4, 616, 649, 14
sim_rand_538, 18nt_1, 650, 671, 9
sim_rand_538, 18nt_1, 676, 697, 8
sim_rand_538, 16nt_1, 708, 727, 8
sim_rand_538, trimer_2, 731, 761, 10
sim_rand_538, 18nt_1, 761, 785, 9
sim_rand_538, 5mer_3, 797, 828, 12
sim_rand_538, 14nt_2, 837, 857, 8
sim_rand_538, 14nt_2, 857, 871, 9
sim_rand_538, 5mer_4, 871, 904, 13
sim_rand_538, 18nt_1, 910, 936, 8
sim_rand_538, 14nt_1, 936, 951, 7
sim_rand_538, 4mer_3, 961, 993, 13
sim_rand_539, 18nt_1, 13, 38, 10
sim_rand_539, 16nt_2, 47, 68, 7
sim_rand_539, 14nt_1, 68, 85, 8
sim_rand_539, 5mer_1, 88, 123, 13
sim_rand_539, trimer_3, 128, 158, 13
sim_rand_539, 14nt_2, 160, 180, 7
sim_rand_539, trimer_1, 189, 223, 13
sim_rand_539, trimer_2, 233, 268, 12
sim_rand_539, trimer_2, 278, 306, 10
sim_rand_539, trimer_1, 314, 344, 11
sim_rand_539, 5mer_4, 345, 371, 12
sim_rand_539, 5mer_3, 372, 407, 13
sim_rand_539, trimer_3, 420, 454, 15
sim_rand_539, 14nt_2, 454, 469, 9
sim_rand_539, 14nt_2, 469, 485, 6
sim_rand_539, 14nt_1, 496, 512, 5
sim_rand_539, 14nt_1, 514, 530, 7
sim_rand_539, 16nt_2, 537, 561, 8
sim_rand_539, 5mer_2, 567, 598, 12
sim_rand_539, 14nt_1, 604, 618, 6
sim_rand_539, 4mer_1, 619, 652, 14
sim_rand_539, 18nt_1, 655, 679, 10
sim_rand_539, 14nt_1, 691, 706, 6
sim_rand_539, 16nt_1, 706, 724, 7
sim_rand_539, 14nt_1, 725, 740, 9
sim_rand_539, 5mer_2, 741, 773, 12
sim_rand_539, 14nt_1, 774, 790, 8
sim_rand_539, 16nt_2, 790, 811, 9
sim_rand_539, 4mer_4, 811, 844, 13
sim_rand_539, 14nt_1, 846, 861, 9
sim_rand_539, 16nt_2, 861, 882, 7
sim_rand_539, 14nt_2, 893, 913, 7
sim_rand_539, 5mer_3, 922, 954, 13
sim_rand_539, 20nt_2, 962, 985, 8
sim_rand_539, 14nt_2, 985, 1000, 10
sim_rand_540, 18nt_1, 5, 27, 9
sim_rand_540, 14nt_2, 27, 42, 7
sim_rand_540, 14nt_1, 50, 66, 6
sim_rand_540, 16nt_1, 76, 98, 7
sim_rand_540, 18nt_2, 98, 119, 10
sim_rand_540, 18nt_2, 120, 140, 7
sim_rand_540, 5mer_5, 152, 186, 15
sim_rand_540, 14nt_1, 189, 204, 7
sim_rand_540, 16nt_1, 204, 224, 9
sim_rand_540, 4mer_4, 225, 256, 10
sim_rand_540, 14nt_2, 257, 273, 6
sim_rand_540, 14nt_2, 283, 299, 6
sim_rand_540, 14nt_1, 299, 318, 7
sim_rand_540, 18nt_2, 326, 348, 9
sim_rand_540, 14nt_1, 361, 379, 7
sim_rand_540, 14nt_1, 381, 399, 6
sim_rand_540, trimer_3, 404, 435, 14
sim_rand_540, 16nt_1, 435, 457, 8
sim_rand_540, 14nt_1, 460, 477, 6
sim_rand_540, 4mer_1, 487, 520, 14
sim_rand_540, 18nt_1, 529, 555, 11
sim_rand_540, 14nt_2, 555, 576, 8
sim_rand_540, 18nt_1, 576, 598, 9
sim_rand_540, 14nt_2, 605, 623, 7
sim_rand_540, 4mer_4, 633, 664, 12
sim_rand_540, 18nt_2, 677, 696, 7
sim_rand_540, 16nt_1, 696, 713, 11
sim_rand_540, 20nt_1, 714, 735, 8
sim_rand_540, 4mer_3, 742, 771, 11
sim_rand_540, 14nt_1, 775, 791, 8
sim_rand_540, 16nt_2, 791, 810, 7
sim_rand_540, 14nt_1, 812, 826, 9
sim_rand_540, 4mer_2, 826, 862, 13
sim_rand_540, 14nt_2, 867, 886, 9
sim_rand_540, 14nt_2, 889, 906, 7
sim_rand_540, 14nt_1, 909, 923, 8
sim_rand_540, 4mer_3, 923, 949, 10
sim_rand_540, 18nt_2, 949, 968, 7
sim_rand_540, 16nt_1, 978, 994, 7
sim_rand_541, 5mer_5, 0, 35, 14
sim_rand_541, 14nt_2, 35, 53, 10
sim_rand_541, 14nt_2, 54, 73, 7
sim_rand_541, 20nt_1, 73, 98, 12
sim_rand_541, 16nt_1, 99, 120, 7
sim_rand_541, 14nt_2, 121, 140, 7
sim_rand_541, 14nt_1, 140, 154, 8
sim_rand_541, 18nt_2, 154, 179, 10
sim_rand_541, 5mer_2, 194, 228, 13
sim_rand_541, 14nt_2, 231, 250, 8
sim_rand_541, 14nt_1, 251, 268, 8
sim_rand_541, 14nt_1, 268, 285, 6
sim_rand_541, trimer_3, 294, 324, 12
sim_rand_541, 14nt_1, 326, 343, 7
sim_rand_541, 20nt_1, 345, 365, 12
sim_rand_541, 14nt_1, 365, 382, 6
sim_rand_541, 14nt_1, 383, 395, 7
sim_rand_541, 16nt_1, 395, 415, 7
sim_rand_541, 4mer_2, 422, 453, 14
sim_rand_541, 14nt_2, 456, 476, 8
sim_rand_541, 14nt_1, 483, 499, 7
sim_rand_541, 14nt_2, 499, 513, 9
sim_rand_541, 14nt_1, 513, 531, 7
sim_rand_541, 5mer_3, 531, 560, 11
sim_rand_541, 5mer_1, 560, 589, 14
sim_rand_541, 18nt_2, 590, 616, 9
sim_rand_541, 16nt_1, 625, 644, 8
sim_rand_541, 16nt_1, 649, 669, 7
sim_rand_541, 16nt_1, 675, 694, 9
sim_rand_541, 5mer_5, 696, 728, 11
sim_rand_541, 5mer_3, 738, 770, 13
sim_rand_541, 18nt_2, 778, 801, 9
sim_rand_541, 5mer_2, 801, 831, 12
sim_rand_541, 16nt_1, 832, 849, 10
sim_rand_541, 14nt_2, 854, 873, 5
sim_rand_541, 18nt_2, 873, 889, 10
sim_rand_541, 16nt_1, 891, 912, 8
sim_rand_541, 5mer_2, 924, 957, 12
sim_rand_541, 14nt_1, 958, 974, 6
sim_rand_541, 14nt_1, 982, 998, 8
sim_rand_542, 16nt_2, 4, 29, 8
sim_rand_542, 14nt_1, 29, 42, 8
sim_rand_542, 16nt_1, 43, 65, 10
sim_rand_542, 16nt_1, 70, 92, 8
sim_rand_542, 16nt_2, 98, 121, 6
sim_rand_542, 4mer_4, 129, 160, 12
sim_rand_542, 14nt_1, 160, 174, 7
sim_rand_542, 16nt_2, 177, 197, 8
sim_rand_542, 16nt_1, 212, 231, 8
sim_rand_542, 5mer_4, 237, 265, 12
sim_rand_542, 20nt_2, 265, 285, 9
sim_rand_542, 14nt_1, 292, 308, 7
sim_rand_542, 14nt_2, 320, 338, 6
sim_rand_542, 16nt_1, 338, 359, 10
sim_rand_542, 14nt_2, 366, 387, 6
sim_rand_542, 14nt_1, 388, 401, 8
sim_rand_542, 18nt_2, 402, 421, 7
sim_rand_542, 14nt_1, 421, 439, 10
sim_rand_542, 18nt_2, 441, 462, 8
sim_rand_542, 14nt_2, 462, 477, 7
sim_rand_542, 16nt_1, 477, 498, 8
sim_rand_542, 18nt_2, 500, 521, 9
sim_rand_542, 14nt_1, 528, 548, 7
sim_rand_542, 14nt_1, 548, 561, 8
sim_rand_542, 16nt_1, 565, 585, 8
sim_rand_542, 16nt_1, 585, 605, 9
sim_rand_542, 16nt_2, 606, 629, 8
sim_rand_542, 16nt_1, 644, 663, 8
sim_rand_542, 14nt_1, 663, 678, 10
sim_rand_542, 14nt_2, 679, 696, 7
sim_rand_542, 5mer_2, 699, 726, 11
sim_rand_542, 16nt_2, 736, 756, 8
sim_rand_542, 5mer_4, 758, 790, 13
sim_rand_542, 14nt_1, 793, 806, 8
sim_rand_542, 16nt_1, 806, 827, 8
sim_rand_542, 16nt_1, 828, 843, 9
sim_rand_542, trimer_1, 843, 875, 13
sim_rand_542, 5mer_1, 887, 918, 14
sim_rand_542, 14nt_2, 924, 945, 7
sim_rand_542, 18nt_2, 946, 966, 9
sim_rand_542, 18nt_2, 967, 991, 11
sim_rand_543, 14nt_2, 2, 16, 7
sim_rand_543, 5mer_2, 16, 43, 10
sim_rand_543, 4mer_2, 53, 81, 10
sim_rand_543, 14nt_1, 82, 98, 7
sim_rand_543, 5mer_1, 106, 135, 11
sim_rand_543, 14nt_2, 140, 157, 7
sim_rand_543, 16nt_1, 157, 175, 12
sim_rand_543, 14nt_1, 175, 191, 5
sim_rand_543, 20nt_1, 204, 227, 9
sim_rand_543, 14nt_2, 228, 247, 6
sim_rand_543, 14nt_2, 258, 275, 6
sim_rand_543, 16nt_1, 282, 298, 8
sim_rand_543, 20nt_1, 298, 321, 8
sim_rand_543, 14nt_2, 321, 339, 9
sim_rand_543, 4mer_2, 344, 377, 11
sim_rand_543, 14nt_1, 386, 402, 7
sim_rand_543, 14nt_2, 407, 429, 8
sim_rand_543, 20nt_1, 429, 456, 10
sim_rand_543, trimer_1, 467, 499, 12
sim_rand_543, 5mer_2, 505, 535, 11
sim_rand_543, 16nt_1, 539, 559, 8
sim_rand_543, 18nt_1, 559, 578, 11
sim_rand_543, 20nt_2, 582, 611, 10
sim_rand_543, 20nt_1, 618, 645, 10
sim_rand_543, 4mer_3, 653, 682, 12
sim_rand_543, 14nt_1, 695, 713, 5
sim_rand_543, 20nt_2, 713, 734, 10
sim_rand_543, 14nt_1, 734, 751, 7
sim_rand_543, 18nt_1, 760, 781, 7
sim_rand_543, 14nt_2, 784, 803, 6
sim_rand_543, 14nt_2, 804, 823, 8
sim_rand_543, 4mer_3, 826, 862, 12
sim_rand_543, 14nt_2, 863, 875, 8
sim_rand_543, 16nt_1, 875, 898, 8
sim_rand_543, 18nt_2, 898, 914, 11
sim_rand_543, 14nt_1, 915, 935, 8
sim_rand_543, 5mer_5, 935, 967, 14
sim_rand_543, 4mer_1, 967, 997, 11
sim_rand_544, trimer_2, 3, 37, 12
sim_rand_544, 5mer_3, 50, 80, 11
sim_rand_544, 14nt_2, 84, 103, 6
sim_rand_544, 5mer_3, 106, 139, 13
sim_rand_544, 5mer_1, 143, 174, 14
sim_rand_544, 14nt_1, 174, 194, 7
sim_rand_544, 16nt_1, 206, 226, 8
sim_rand_544, 5mer_3, 229, 257, 13
sim_rand_544, 18nt_1, 257, 280, 9
sim_rand_544, 20nt_1, 293, 321, 9
sim_rand_544, 20nt_2, 326, 351, 11
sim_rand_544, 5mer_2, 356, 385, 12
sim_rand_544, 18nt_1, 385, 412, 10
sim_rand_544, trimer_3, 412, 443, 12
sim_rand_544, 14nt_2, 445, 465, 6
sim_rand_544, 14nt_1, 465, 481, 8
sim_rand_544, 16nt_2, 485, 505, 7
sim_rand_544, 14nt_2, 511, 528, 7
sim_rand_544, trimer_3, 528, 560, 12
sim_rand_544, trimer_3, 563, 597, 13
sim_rand_544, 16nt_2, 603, 626, 9
sim_rand_544, 16nt_2, 629, 649, 10
sim_rand_544, 4mer_1, 653, 687, 12
sim_rand_544, 14nt_2, 687, 703, 10
sim_rand_544, 18nt_1, 705, 730, 9
sim_rand_544, 14nt_1, 744, 763, 7
sim_rand_544, 16nt_1, 763, 782, 9
sim_rand_544, 14nt_1, 789, 810, 7
sim_rand_544, 4mer_3, 813, 843, 11
sim_rand_544, 16nt_2, 847, 862, 8
sim_rand_544, 4mer_1, 864, 896, 13
sim_rand_544, 5mer_3, 899, 931, 15
sim_rand_544, 14nt_2, 934, 952, 5
sim_rand_544, 16nt_1, 953, 975, 8
sim_rand_544, 14nt_2, 975, 993, 9
sim_rand_545, 4mer_3, 10, 36, 11
sim_rand_545, 18nt_1, 36, 53, 8
sim_rand_545, 5mer_2, 54, 80, 10
sim_rand_545, 5mer_3, 83, 113, 11
sim_rand_545, 20nt_1, 113, 137, 8
sim_rand_545, 5mer_4, 143, 172, 11
sim_rand_545, 14nt_2, 174, 190, 7
sim_rand_545, 18nt_1, 198, 220, 8
sim_rand_545, 16nt_2, 220, 240, 8
sim_rand_545, 18nt_1, 245, 268, 8
sim_rand_545, 14nt_1, 279, 299, 8
sim_rand_545, 4mer_2, 312, 342, 12
sim_rand_545, 18nt_1, 348, 371, 10
sim_rand_545, 5mer_2, 375, 407, 13
sim_rand_545, 16nt_2, 411, 430, 9
sim_rand_545, 5mer_4, 430, 463, 12
sim_rand_545, 14nt_2, 466, 486, 7
sim_rand_545, 14nt_2, 490, 510, 8
sim_rand_545, trimer_1, 513, 549, 14
sim_rand_545, 16nt_1, 557, 582, 9
sim_rand_545, 18nt_2, 593, 614, 9
sim_rand_545, Dummy loop, 615, 660, 17
sim_rand_545, 5mer_5, 671, 700, 12
sim_rand_545, 5mer_1, 709, 736, 13
sim_rand_545, 14nt_1, 736, 750, 9
sim_rand_545, 4mer_2, 751, 779, 12
sim_rand_545, 16nt_2, 779, 796, 8
sim_rand_545, 14nt_2, 797, 817, 7
sim_rand_545, 16nt_2, 818, 837, 8
sim_rand_545, 16nt_1, 837, 854, 10
sim_rand_545, 20nt_2, 854, 879, 9
sim_rand_545, 18nt_1, 890, 915, 8
sim_rand_545, 18nt_1, 923, 948, 9
sim_rand_545, 4mer_1, 952, 979, 11
sim_rand_545, 14nt_1, 982, 1000, 10
sim_rand_546, 16nt_1, 0, 17, 11
sim_rand_546, trimer_2, 17, 50, 12
sim_rand_546, 18nt_1, 57, 78, 9
sim_rand_546, 14nt_1, 88, 109, 8
sim_rand_546, 4mer_1, 124, 157, 12
sim_rand_546, 18nt_1, 172, 198, 9
sim_rand_546, 18nt_1, 209, 230, 10
sim_rand_546, 16nt_2, 230, 254, 10
sim_rand_546, 16nt_1, 263, 282, 7
sim_rand_546, 5mer_3, 287, 313, 10
sim_rand_546, trimer_1, 315, 345, 12
sim_rand_546, 14nt_1, 351, 371, 8
sim_rand_546, 5mer_3, 371, 397, 12
sim_rand_546, 14nt_1, 401, 419, 7
sim_rand_546, 5mer_2, 427, 461, 11
sim_rand_546, 14nt_1, 470, 489, 6
sim_rand_546, 16nt_2, 501, 521, 8
sim_rand_546, 14nt_2, 526, 545, 7
sim_rand_546, 5mer_2, 546, 578, 10
sim_rand_546, 14nt_2, 579, 596, 7
sim_rand_546, 14nt_2, 603, 620, 7
sim_rand_546, 4mer_2, 621, 651, 10
sim_rand_546, 5mer_4, 662, 692, 12
sim_rand_546, 20nt_2, 703, 727, 9
sim_rand_546, 14nt_1, 732, 746, 7
sim_rand_546, 16nt_2, 748, 768, 8
sim_rand_546, 14nt_2, 768, 780, 7
sim_rand_546, 5mer_5, 780, 807, 12
sim_rand_546, 4mer_2, 816, 846, 12
sim_rand_546, 4mer_4, 846, 873, 12
sim_rand_546, 18nt_2, 874, 898, 9
sim_rand_546, 14nt_2, 898, 916, 11
sim_rand_546, 20nt_1, 916, 939, 10
sim_rand_546, 20nt_2, 949, 975, 10
sim_rand_546, 14nt_2, 978, 998, 7
sim_rand_547, 14nt_1, 3, 21, 7
sim_rand_547, trimer_1, 29, 63, 13
sim_rand_547, 18nt_2, 65, 83, 9
sim_rand_547, 20nt_2, 85, 109, 8
sim_rand_547, 20nt_2, 118, 143, 8
sim_rand_547, 14nt_2, 143, 161, 8
sim_rand_547, 16nt_2, 161, 177, 11
sim_rand_547, 18nt_1, 177, 198, 9
sim_rand_547, 14nt_1, 204, 221, 6
sim_rand_547, 16nt_1, 221, 239, 11
sim_rand_547, 14nt_2, 239, 259, 7
sim_rand_547, 16nt_2, 260, 280, 7
sim_rand_547, 16nt_1, 290, 308, 7
sim_rand_547, 5mer_3, 317, 347, 13
sim_rand_547, 16nt_2, 358, 380, 7
sim_rand_547, 16nt_1, 390, 413, 8
sim_rand_547, 5mer_3, 420, 448, 10
sim_rand_547, 16nt_1, 454, 475, 9
sim_rand_547, 14nt_1, 475, 490, 7
sim_rand_547, 14nt_1, 491, 510, 6
sim_rand_547, 4mer_4, 513, 544, 12
sim_rand_547, 16nt_1, 544, 565, 7
sim_rand_547, 14nt_2, 565, 581, 7
sim_rand_547, 16nt_1, 593, 615, 9
sim_rand_547, 20nt_1, 615, 643, 11
sim_rand_547, 18nt_1, 647, 667, 7
sim_rand_547, 18nt_2, 682, 707, 9
sim_rand_547, 20nt_1, 707, 729, 9
sim_rand_547, trimer_3, 731, 757, 12
sim_rand_547, 14nt_1, 759, 778, 7
sim_rand_547, 20nt_1, 784, 812, 12
sim_rand_547, 20nt_1, 812, 838, 9
sim_rand_547, 5mer_1, 844, 874, 9
sim_rand_547, 14nt_1, 878, 898, 8
sim_rand_547, 14nt_2, 901, 920, 5
sim_rand_547, 14nt_2, 920, 936, 9
sim_rand_547, 16nt_2, 937, 959, 8
sim_rand_547, 14nt_1, 959, 974, 8
sim_rand_547, 16nt_1, 974, 999, 8
sim_rand_548, 14nt_2, 11, 27, 7
sim_rand_548, 14nt_2, 29, 48, 6
sim_rand_548, 16nt_1, 55, 79, 9
sim_rand_548, 14nt_2, 92, 114, 8
sim_rand_548, 14nt_2, 114, 132, 6
sim_rand_548, 5mer_5, 132, 162, 13
sim_rand_548, 16nt_1, 164, 182, 11
sim_rand_548, 16nt_2, 182, 203, 8
sim_rand_548, 16nt_1, 204, 222, 7
sim_rand_548, 18nt_2, 231, 256, 9
sim_rand_548, 4mer_2, 256, 286, 9
sim_rand_548, 16nt_2, 286, 302, 9
sim_rand_548, 16nt_1, 304, 324, 8
sim_rand_548, trimer_1, 325, 354, 10
sim_rand_548, 18nt_2, 360, 385, 9
sim_rand_548, 14nt_1, 386, 400, 9
sim_rand_548, 16nt_2, 400, 420, 8
sim_rand_548, 18nt_2, 433, 455, 7
sim_rand_548, 14nt_1, 456, 475, 9
sim_rand_548, 4mer_2, 479, 506, 11
sim_rand_548, 14nt_1, 506, 522, 9
sim_rand_548, 16nt_1, 522, 542, 8
sim_rand_548, 16nt_2, 549, 570, 8
sim_rand_548, 14nt_1, 573, 590, 6
sim_rand_548, 20nt_2, 593, 617, 10
sim_rand_548, 16nt_1, 629, 653, 10
sim_rand_548, 16nt_2, 653, 671, 9
sim_rand_548, 14nt_1, 671, 688, 6
sim_rand_548, 16nt_2, 688, 706, 8
sim_rand_548, 14nt_1, 706, 723, 6
sim_rand_548, 14nt_2, 726, 743, 9
sim_rand_548, 14nt_2, 744, 763, 6
sim_rand_548, 14nt_2, 765, 784, 7
sim_rand_548, 18nt_1, 791, 814, 8
sim_rand_548, 5mer_1, 814, 844, 14
sim_rand_548, 4mer_4, 846, 879, 13
sim_rand_548, 4mer_3, 880, 905, 14
sim_rand_548, 5mer_2, 905, 933, 11
sim_rand_548, 14nt_2, 933, 946, 8
sim_rand_548, 20nt_2, 947, 975, 11
sim_rand_548, 18nt_2, 976, 998, 10
sim_rand_549, 14nt_2, 0, 16, 8
sim_rand_549, 14nt_2, 19, 40, 6
sim_rand_549, 20nt_2, 47, 72, 10
sim_rand_549, 16nt_2, 72, 90, 9
sim_rand_549, 14nt_1, 90, 107, 7
sim_rand_549, 14nt_1, 108, 130, 9
sim_rand_549, 14nt_2, 131, 151, 7
sim_rand_549, 16nt_1, 151, 168, 9
sim_rand_549, 16nt_2, 169, 189, 8
sim_rand_549, 16nt_1, 190, 210, 11
sim_rand_549, 16nt_1, 210, 233, 8
sim_rand_549, 5mer_1, 243, 276, 12
sim_rand_549, 16nt_2, 287, 306, 8
sim_rand_549, 5mer_1, 310, 337, 10
sim_rand_549, 16nt_2, 337, 353, 10
sim_rand_549, 4mer_3, 355, 389, 14
sim_rand_549, 20nt_1, 396, 419, 9
sim_rand_549, 4mer_3, 427, 459, 12
sim_rand_549, 14nt_2, 466, 485, 8
sim_rand_549, 14nt_2, 491, 511, 6
sim_rand_549, 18nt_2, 515, 536, 8
sim_rand_549, 16nt_1, 536, 557, 9
sim_rand_549, 14nt_2, 557, 572, 8
sim_rand_549, 5mer_4, 573, 608, 13
sim_rand_549, 18nt_2, 609, 633, 11
sim_rand_549, 4mer_2, 633, 666, 13
sim_rand_549, 14nt_2, 669, 685, 6
sim_rand_549, 14nt_1, 685, 702, 9
sim_rand_549, 14nt_1, 709, 727, 7
sim_rand_549, 14nt_1, 730, 745, 8
sim_rand_549, 14nt_2, 746, 765, 6
sim_rand_549, 14nt_1, 768, 785, 8
sim_rand_549, 14nt_1, 785, 800, 8
sim_rand_549, 16nt_1, 800, 821, 8
sim_rand_549, 4mer_4, 824, 854, 12
sim_rand_549, 14nt_2, 858, 874, 6
sim_rand_549, 14nt_2, 882, 898, 6
sim_rand_549, 18nt_1, 899, 922, 8
sim_rand_549, 16nt_2, 922, 941, 9
sim_rand_549, 16nt_1, 944, 965, 6
sim_rand_549, 4mer_2, 965, 995, 15
sim_rand_550, 16nt_2, 9, 26, 7
sim_rand_550, 16nt_1, 28, 45, 10
sim_rand_550, 18nt_1, 45, 68, 9
sim_rand_550, 14nt_1, 68, 81, 8
sim_rand_550, 18nt_1, 81, 103, 9
sim_rand_550, 5mer_5, 116, 145, 12
sim_rand_550, 5mer_4, 153, 182, 11
sim_rand_550, 14nt_1, 182, 196, 8
sim_rand_550, 14nt_1, 197, 216, 6
sim_rand_550, 20nt_2, 220, 247, 11
sim_rand_550, 14nt_1, 251, 269, 7
sim_rand_550, 14nt_2, 282, 298, 7
sim_rand_550, 5mer_3, 309, 337, 12
sim_rand_550, 14nt_1, 348, 365, 6
sim_rand_550, trimer_3, 367, 396, 14
sim_rand_550, 16nt_1, 405, 424, 9
sim_rand_550, 14nt_1, 426, 444, 7
sim_rand_550, 16nt_2, 450, 472, 9
sim_rand_550, 16nt_1, 472, 494, 8
sim_rand_550, 14nt_2, 497, 512, 8
sim_rand_550, 14nt_2, 513, 530, 6
sim_rand_550, 14nt_1, 530, 545, 9
sim_rand_550, trimer_1, 545, 579, 13
sim_rand_550, 14nt_1, 579, 601, 8
sim_rand_550, 14nt_1, 604, 622, 7
sim_rand_550, trimer_3, 636, 669, 13
sim_rand_550, 20nt_2, 674, 699, 12
sim_rand_550, 5mer_3, 702, 736, 13
sim_rand_550, 18nt_1, 737, 758, 8
sim_rand_550, 14nt_2, 765, 780, 8
sim_rand_550, 18nt_2, 784, 809, 8
sim_rand_550, 16nt_2, 820, 843, 9
sim_rand_550, 14nt_1, 846, 864, 8
